
> frontend@0.9.83 dev:frontend
> next dev

▲ Next.js 16.2.7 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.1.7:3000
✓ Ready in 1377ms
○ Compiling proxy ...

○ Compiling / ...
 GET /api/ai/agent-actions 403 in 145ms (next.js: 3ms, application-code: 142ms)
 GET /api/ai/agent-actions 403 in 309ms (next.js: 3ms, application-code: 307ms)
 GET / 200 in 75ms (next.js: 4ms, proxy.ts: 4ms, application-code: 67ms)
 GET /api/mesh/infonet/status 200 in 857ms (next.js: 12ms, application-code: 845ms)
 GET /api/ai/agent-actions 403 in 826ms (next.js: 28ms, application-code: 798ms)
 GET /api/ai/agent-actions 403 in 358ms (next.js: 84ms, application-code: 273ms)
 GET /api/ai/agent-actions 403 in 596ms (next.js: 350ms, application-code: 246ms)
 GET /api/live-data/fast?lv=ships%3A49%2Ccommercial_flights%3A129%2Cmilitary_flights%3A49%2Cprivate_flights%3A129%2Cprivate_jets%3A129%2Cuavs%3A49%2Csatellites%3A49%2Csigint%3A51%2Ctrains%3A49 200 in 7.1s (next.js: 6ms, application-code: 7.1s)
 GET /api/settings/wormhole 200 in 257ms (next.js: 24ms, application-code: 233ms)
 GET /api/live-data/slow 200 in 7.6s (next.js: 14ms, application-code: 7.6s)
 GET /api/ai/pins/geojson 403 in 35ms (next.js: 4ms, application-code: 32ms)
 GET /api/ai/agent-actions 403 in 196ms (next.js: 4ms, application-code: 192ms)
 GET /api/ai/agent-actions 403 in 280ms (next.js: 16ms, application-code: 264ms)
 GET /api/ai/agent-actions 403 in 21ms (next.js: 4ms, application-code: 16ms)
 GET /api/ai/agent-actions 403 in 223ms (next.js: 15ms, application-code: 208ms)
 GET /api/ai/agent-actions 403 in 124ms (next.js: 11ms, application-code: 112ms)
 GET / 200 in 163ms (next.js: 8ms, proxy.ts: 11ms, application-code: 144ms)
 GET /api/mesh/infonet/status 200 in 9.9s (next.js: 21ms, application-code: 9.9s)
 GET /api/health 200 in 9.9s (next.js: 5ms, application-code: 9.9s)
 GET /api/ai/agent-actions 403 in 10.0s (next.js: 4ms, application-code: 10.0s)
 GET /api/ai/pins?limit=500 403 in 4.3s (next.js: 4ms, application-code: 4.3s)
 GET /api/ai/layers 403 in 4.3s (next.js: 22ms, application-code: 4.3s)
 GET /api/wormhole/status 200 in 6.6s (next.js: 18ms, application-code: 6.6s)
 GET /api/ai/pins/geojson 403 in 446ms (next.js: 166ms, application-code: 280ms)
 GET /api/ai/agent-actions 403 in 275ms (next.js: 4ms, application-code: 271ms)
 GET /api/ai/agent-actions 403 in 40ms (next.js: 5ms, application-code: 35ms)
 GET /api/ai/agent-actions 403 in 30ms (next.js: 4ms, application-code: 26ms)
 GET /api/ai/agent-actions 403 in 262ms (next.js: 3ms, application-code: 258ms)
 GET /api/ai/agent-actions 403 in 26ms (next.js: 4ms, application-code: 22ms)
 GET /api/ai/agent-actions 403 in 62ms (next.js: 4ms, application-code: 59ms)
 GET /api/ai/agent-actions 403 in 266ms (next.js: 5ms, application-code: 261ms)
 GET /api/ai/agent-actions 403 in 47ms (next.js: 16ms, application-code: 31ms)
 GET /api/ai/agent-actions 403 in 26ms (next.js: 9ms, application-code: 17ms)
 GET /api/ai/agent-actions 403 in 37ms (next.js: 3ms, application-code: 33ms)
 GET /api/ai/agent-actions 403 in 31ms (next.js: 14ms, application-code: 17ms)
 GET /api/ai/agent-actions 403 in 22ms (next.js: 5ms, application-code: 17ms)
 GET / 200 in 162ms (next.js: 7ms, proxy.ts: 9ms, application-code: 145ms)
 GET /api/ai/agent-actions 403 in 60ms (next.js: 16ms, application-code: 44ms)
 GET /api/settings/wormhole 200 in 1273ms (next.js: 12ms, application-code: 1260ms)
 GET /api/mesh/infonet/status 200 in 1273ms (next.js: 17ms, application-code: 1256ms)
 GET /api/ai/agent-actions 403 in 333ms (next.js: 4ms, application-code: 329ms)
 GET /api/ai/agent-actions 403 in 52ms (next.js: 16ms, application-code: 36ms)
 GET /api/ai/agent-actions 403 in 27ms (next.js: 3ms, application-code: 24ms)
 GET /api/ai/agent-actions 403 in 42ms (next.js: 15ms, application-code: 27ms)
 GET /api/ai/agent-actions 403 in 20ms (next.js: 3ms, application-code: 17ms)
 GET /api/ai/agent-actions 403 in 35ms (next.js: 15ms, application-code: 19ms)
 GET /api/ai/agent-actions 403 in 48ms (next.js: 6ms, application-code: 41ms)
 GET /api/ai/pins/geojson 403 in 57ms (next.js: 4ms, application-code: 53ms)
 GET /api/ai/agent-actions 403 in 35ms (next.js: 13ms, application-code: 22ms)
 GET /api/ai/agent-actions 403 in 192ms (next.js: 5ms, application-code: 187ms)
 GET /api/ai/agent-actions 403 in 42ms (next.js: 19ms, application-code: 23ms)
 GET /api/ai/agent-actions 403 in 357ms (next.js: 4ms, application-code: 353ms)
