[INFO] watching configuration for changes (poll-based, 2s interval)
[INFO] using nvidia-smi for GPU monitoring
[INFO] Request 127.0.0.1 "GET /api/profiles HTTP/1.1" 200 30 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" 482µs
[INFO] Request 127.0.0.1 "GET /api/version HTTP/1.1" 200 74 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" 0s
[INFO] Request 127.0.0.1 "GET /ui/favicon.ico HTTP/1.1" 200 15086 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" 515.5µs
[INFO] Request 127.0.0.1 "GET /v1/models HTTP/1.1" 200 1010 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" 653.6µs
[INFO] Request 127.0.0.1 "GET /api/metrics/stats HTTP/1.1" 200 479 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" 7.9505ms
[INFO] Request 127.0.0.1 "GET /api/metrics/activity HTTP/1.1" 200 2230 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" 1.9455ms
[INFO] Request 127.0.0.1 "GET /api/events HTTP/1.1" 200 20437 "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36 Edg/150.0.0.0" 3m50.8057568s
[INFO] Request 127.0.0.1 "GET /running HTTP/1.1" 200 15 "python-httpx/0.28.1" 0s
[INFO] Request 127.0.0.1 "GET /v1/models HTTP/1.1" 200 1010 "python-httpx/0.28.1" 0s
[INFO] Request 127.0.0.1 "GET /running HTTP/1.1" 200 15 "python-httpx/0.28.1" 0s
[INFO] Request 127.0.0.1 "GET /slots HTTP/1.1" 404 19 "python-httpx/0.28.1" 0s
[INFO] Request 127.0.0.1 "GET /v1/models HTTP/1.1" 200 1010 "python-httpx/0.28.1" 0s
[INFO] Request 127.0.0.1 "GET /v1/models HTTP/1.1" 200 1010 "python-httpx/0.28.1" 0s
[INFO] Request 127.0.0.1 "GET /v1/models HTTP/1.1" 200 1010 "python-httpx/0.28.1" 0s
[INFO] Request 127.0.0.1 "GET /slots HTTP/1.1" 404 19 "python-httpx/0.28.1" 0s
[INFO] Request 127.0.0.1 "GET /v1/models HTTP/1.1" 200 1010 "python-httpx/0.28.1" 0s
[INFO] Request 127.0.0.1 "GET /v1/models HTTP/1.1" 200 1010 "curl/8.18.0" 8.8321ms
[INFO] <qwenpaw> Health check passed on http://localhost:5802/health
[WARN] non-200 response, recording partial metrics: status=502, path=/v1/chat/completions
[WARN] failed to prune activity metrics: prune activity: context deadline exceeded
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 502 0 "Python-urllib/3.13" 3m8.8858419s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1121 "Python-urllib/3.13" 9.9841592s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1677 "Python-urllib/3.13" 8.8364187s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1056 "Python-urllib/3.13" 3.2402185s
[INFO] Request 127.0.0.1 "POST /v1/chat/completions HTTP/1.1" 200 1294 "Python-urllib/3.13" 5.8082382s
